utc_time,local_time,PM2.5,CO,PM10,NO2,Temperature,Humidity,Wind Speed,AQI_CO,AQI_NO2,AQI_PM10,AQI_PM2.5,AQI
2024-08-05 17:00:00+00:00,2024-08-06 00:00:00+07:00,37.5,396.0,44.5,38.4,29.0,89.0,2.59,4.0,19.0,41.0,106.0,106.0
2024-08-05 18:00:00+00:00,2024-08-06 01:00:00+07:00,30.8,296.0,55.2,36.2,29.0,91.0,2.32,3.0,18.0,51.0,91.0,91.0
2024-08-05 19:00:00+00:00,2024-08-06 02:00:00+07:00,27.6,302.0,57.2,37.3,28.0,91.0,2.07,3.0,19.0,52.0,85.0,85.0
2024-08-05 20:00:00+00:00,2024-08-06 03:00:00+07:00,23.4,257.0,56.5,36.6,28.0,92.0,1.77,3.0,18.0,52.0,78.0,78.0
2024-08-05 21:00:00+00:00,2024-08-06 04:00:00+07:00,26.1,268.0,43.9,37.6,28.0,92.0,1.62,3.0,19.0,41.0,83.0,83.0
2024-08-05 22:00:00+00:00,2024-08-06 05:00:00+07:00,32.3,363.0,40.2,35.6,28.0,92.0,1.46,4.0,18.0,37.0,94.0,94.0
2024-08-05 23:00:00+00:00,2024-08-06 06:00:00+07:00,26.3,663.0,30.4,38.3,27.0,92.0,1.27,7.0,19.0,28.0,83.0,83.0
2024-08-06 00:00:00+00:00,2024-08-06 07:00:00+07:00,35.0,728.0,38.0,35.8,28.0,86.0,1.73,7.0,18.0,35.0,99.0,99.0
2024-08-06 01:00:00+00:00,2024-08-06 08:00:00+07:00,30.7,1070.0,29.6,39.2,29.0,78.0,1.98,11.0,20.0,27.0,91.0,91.0
2024-08-06 02:00:00+00:00,2024-08-06 09:00:00+07:00,24.5,707.0,20.9,36.3,31.0,71.0,1.99,7.0,18.0,19.0,80.0,80.0
2024-08-06 03:00:00+00:00,2024-08-06 10:00:00+07:00,18.2,757.0,14.6,37.6,31.0,65.0,1.75,8.0,19.0,14.0,68.0,68.0
2024-08-06 04:00:00+00:00,2024-08-06 11:00:00+07:00,24.7,686.0,30.8,36.6,33.0,59.0,1.67,7.0,18.0,29.0,80.0,80.0
2024-08-06 05:00:00+00:00,2024-08-06 12:00:00+07:00,27.2,915.0,37.2,39.5,34.0,56.0,1.6,9.0,20.0,34.0,85.0,85.0
2024-08-06 06:00:00+00:00,2024-08-06 13:00:00+07:00,31.1,811.0,37.0,37.3,35.0,54.0,0.9,8.0,19.0,34.0,92.0,92.0
2024-08-06 07:00:00+00:00,2024-08-06 14:00:00+07:00,26.1,1150.0,27.0,38.7,34.0,53.0,1.29,11.0,19.0,25.0,83.0,83.0
2024-08-06 08:00:00+00:00,2024-08-06 15:00:00+07:00,26.4,746.0,50.3,35.0,33.99,58.0,0.77,7.0,18.0,47.0,83.0,83.0
2024-08-06 09:00:00+00:00,2024-08-06 16:00:00+07:00,28.6,1060.0,41.2,38.8,32.0,64.0,1.08,11.0,19.0,38.0,87.0,87.0
2024-08-06 10:00:00+00:00,2024-08-06 17:00:00+07:00,32.8,1520.0,43.0,37.5,35.0,68.0,2.27,15.0,19.0,40.0,95.0,95.0
2024-08-06 11:00:00+00:00,2024-08-06 18:00:00+07:00,31.5,1520.0,41.5,39.7,32.0,71.0,3.66,15.0,20.0,38.0,93.0,93.0
2024-08-06 12:00:00+00:00,2024-08-06 19:00:00+07:00,31.8,1020.0,50.7,35.5,31.0,74.0,3.61,10.0,18.0,47.0,93.0,93.0
2024-08-06 13:00:00+00:00,2024-08-06 20:00:00+07:00,34.5,827.0,57.5,37.2,31.0,77.0,3.65,8.0,19.0,52.0,98.0,98.0
2024-08-06 14:00:00+00:00,2024-08-06 21:00:00+07:00,37.2,655.0,55.3,36.9,31.0,82.0,3.02,6.0,19.0,51.0,105.0,105.0
2024-08-06 15:00:00+00:00,2024-08-06 22:00:00+07:00,29.8,622.0,52.3,38.5,31.0,87.0,2.87,6.0,19.0,48.0,90.0,90.0
2024-08-06 16:00:00+00:00,2024-08-06 23:00:00+07:00,29.2,488.0,55.5,36.9,30.0,88.0,3.01,5.0,19.0,51.0,88.0,88.0
2024-08-06 17:00:00+00:00,2024-08-07 00:00:00+07:00,32.6,686.0,53.7,38.4,30.0,88.0,2.88,7.0,19.0,50.0,95.0,95.0
2024-08-06 18:00:00+00:00,2024-08-07 01:00:00+07:00,33.3,613.0,58.8,36.3,29.0,87.0,2.76,6.0,18.0,53.0,96.0,96.0
2024-08-06 19:00:00+00:00,2024-08-07 02:00:00+07:00,33.0,549.0,67.2,37.9,28.0,88.0,2.26,5.0,19.0,57.0,96.0,96.0
2024-08-06 20:00:00+00:00,2024-08-07 03:00:00+07:00,34.3,451.0,70.9,37.1,28.0,88.0,1.97,4.0,19.0,59.0,98.0,98.0
2024-08-06 21:00:00+00:00,2024-08-07 04:00:00+07:00,36.8,489.0,61.9,38.5,28.0,88.0,1.67,5.0,19.0,54.0,104.0,104.0
2024-08-06 22:00:00+00:00,2024-08-07 05:00:00+07:00,40.9,601.0,62.0,36.7,28.0,89.0,1.35,6.0,18.0,54.0,114.0,114.0
2024-08-06 23:00:00+00:00,2024-08-07 06:00:00+07:00,32.6,712.0,64.2,39.1,28.0,89.0,1.22,7.0,20.0,56.0,95.0,95.0
2024-08-07 00:00:00+00:00,2024-08-07 07:00:00+07:00,31.5,758.0,57.6,36.2,28.0,82.0,0.94,8.0,18.0,52.0,93.0,93.0
2024-08-07 01:00:00+00:00,2024-08-07 08:00:00+07:00,27.6,1010.0,38.8,39.1,30.0,77.0,0.6,10.0,20.0,36.0,85.0,85.0
2024-08-07 02:00:00+00:00,2024-08-07 09:00:00+07:00,26.9,695.0,26.9,36.1,31.0,71.0,0.32,7.0,18.0,25.0,84.0,84.0
2024-08-07 03:00:00+00:00,2024-08-07 10:00:00+07:00,25.0,710.0,18.8,36.5,32.0,64.0,0.67,7.0,18.0,17.0,81.0,81.0
2024-08-07 04:00:00+00:00,2024-08-07 11:00:00+07:00,25.7,678.0,29.7,36.4,34.0,58.0,1.04,7.0,18.0,28.0,82.0,82.0
2024-08-07 05:00:00+00:00,2024-08-07 12:00:00+07:00,24.7,791.0,33.1,38.1,34.0,54.0,1.38,8.0,19.0,31.0,80.0,80.0
2024-08-07 06:00:00+00:00,2024-08-07 13:00:00+07:00,30.8,785.0,40.8,37.0,35.0,50.0,2.04,8.0,19.0,38.0,91.0,91.0
2024-08-07 07:00:00+00:00,2024-08-07 14:00:00+07:00,26.2,868.0,45.0,38.6,36.0,50.0,1.87,9.0,19.0,42.0,83.0,83.0
2024-08-07 08:00:00+00:00,2024-08-07 15:00:00+07:00,26.4,674.0,40.7,35.8,33.0,57.0,1.1,7.0,18.0,38.0,83.0,83.0
2024-08-07 09:00:00+00:00,2024-08-07 16:00:00+07:00,22.2,880.0,33.5,38.4,34.0,63.0,3.91,9.0,19.0,31.0,75.0,75.0
2024-08-07 10:00:00+00:00,2024-08-07 17:00:00+07:00,31.4,1150.0,43.7,38.2,36.0,70.0,5.11,11.0,19.0,40.0,93.0,93.0
2024-08-07 11:00:00+00:00,2024-08-07 18:00:00+07:00,28.2,2140.0,40.4,38.3,31.0,74.0,5.27,21.0,19.0,37.0,87.0,87.0
2024-08-07 12:00:00+00:00,2024-08-07 19:00:00+07:00,23.6,2500.0,40.3,37.7,29.0,76.0,4.19,25.0,19.0,37.0,78.0,78.0
2024-08-07 13:00:00+00:00,2024-08-07 20:00:00+07:00,23.6,1560.0,40.8,39.4,29.0,80.0,3.59,15.0,20.0,38.0,78.0,78.0
2024-08-07 14:00:00+00:00,2024-08-07 21:00:00+07:00,28.2,1100.0,41.4,37.9,28.0,82.0,3.56,11.0,19.0,38.0,87.0,87.0
2024-08-07 15:00:00+00:00,2024-08-07 22:00:00+07:00,28.8,875.0,48.1,38.6,29.0,84.0,3.5,9.0,19.0,45.0,88.0,88.0
2024-08-07 16:00:00+00:00,2024-08-07 23:00:00+07:00,33.9,652.0,70.9,36.7,29.0,85.0,3.59,6.0,18.0,59.0,97.0,97.0
2024-08-07 17:00:00+00:00,2024-08-08 00:00:00+07:00,33.0,508.0,61.3,37.8,29.0,87.0,3.1,5.0,19.0,54.0,96.0,96.0
2024-08-07 18:00:00+00:00,2024-08-08 01:00:00+07:00,29.5,555.0,58.9,37.7,29.0,87.0,3.48,6.0,19.0,53.0,89.0,89.0
2024-08-07 19:00:00+00:00,2024-08-08 02:00:00+07:00,37.2,497.0,57.1,37.2,28.0,88.0,3.01,5.0,19.0,52.0,105.0,105.0
2024-08-07 20:00:00+00:00,2024-08-08 03:00:00+07:00,36.9,502.0,68.9,36.6,28.0,89.0,2.85,5.0,18.0,58.0,104.0,104.0
2024-08-07 21:00:00+00:00,2024-08-08 04:00:00+07:00,30.4,525.0,68.8,37.3,28.0,90.0,2.46,5.0,19.0,58.0,91.0,91.0
2024-08-07 22:00:00+00:00,2024-08-08 05:00:00+07:00,32.6,605.0,78.0,37.2,28.0,91.0,1.71,6.0,19.0,62.0,95.0,95.0
2024-08-07 23:00:00+00:00,2024-08-08 06:00:00+07:00,33.7,790.0,71.4,38.9,28.0,91.0,1.37,8.0,20.0,59.0,97.0,97.0
2024-08-08 00:00:00+00:00,2024-08-08 07:00:00+07:00,36.1,1120.0,73.8,37.4,29.0,84.0,1.45,11.0,19.0,60.0,102.0,102.0
2024-08-08 01:00:00+00:00,2024-08-08 08:00:00+07:00,32.0,1060.0,66.0,39.1,30.0,76.0,1.95,11.0,20.0,56.0,94.0,94.0
2024-08-08 02:00:00+00:00,2024-08-08 09:00:00+07:00,32.7,860.0,45.3,38.0,31.0,69.0,2.26,9.0,19.0,42.0,95.0,95.0
2024-08-08 03:00:00+00:00,2024-08-08 10:00:00+07:00,26.4,746.0,32.8,38.7,33.0,63.0,2.29,7.0,19.0,30.0,83.0,83.0
2024-08-08 04:00:00+00:00,2024-08-08 11:00:00+07:00,26.7,616.0,36.5,37.7,33.0,57.0,2.41,6.0,19.0,34.0,84.0,84.0
2024-08-08 05:00:00+00:00,2024-08-08 12:00:00+07:00,22.1,617.0,40.0,38.6,35.0,54.0,2.41,6.0,19.0,37.0,75.0,75.0
2024-08-08 06:00:00+00:00,2024-08-08 13:00:00+07:00,23.6,542.0,30.7,37.5,34.0,50.0,3.23,5.0,19.0,28.0,78.0,78.0
2024-08-08 07:00:00+00:00,2024-08-08 14:00:00+07:00,20.1,600.0,38.6,36.6,35.0,46.0,3.21,6.0,18.0,36.0,71.0,71.0
2024-08-08 08:00:00+00:00,2024-08-08 15:00:00+07:00,20.2,552.0,37.3,37.2,37.0,45.0,3.44,5.0,19.0,35.0,72.0,72.0
2024-08-08 09:00:00+00:00,2024-08-08 16:00:00+07:00,20.8,739.0,31.2,37.8,37.0,46.0,3.67,7.0,19.0,29.0,73.0,73.0
2024-08-08 10:00:00+00:00,2024-08-08 17:00:00+07:00,30.3,1210.0,31.7,37.5,37.0,55.0,4.26,12.0,19.0,29.0,90.0,90.0
2024-08-08 11:00:00+00:00,2024-08-08 18:00:00+07:00,35.6,1250.0,38.7,38.7,34.0,66.0,5.26,12.0,19.0,36.0,101.0,101.0
2024-08-08 12:00:00+00:00,2024-08-08 19:00:00+07:00,33.2,1160.0,35.6,36.9,32.0,70.0,5.05,12.0,19.0,33.0,96.0,96.0
2024-08-08 13:00:00+00:00,2024-08-08 20:00:00+07:00,25.3,736.0,27.1,37.0,32.0,75.0,4.81,7.0,19.0,25.0,81.0,81.0
2024-08-08 14:00:00+00:00,2024-08-08 21:00:00+07:00,23.2,1310.0,32.7,37.6,28.0,77.0,4.68,13.0,19.0,30.0,77.0,77.0
2024-08-08 15:00:00+00:00,2024-08-08 22:00:00+07:00,24.8,920.0,32.4,37.1,26.0,79.0,4.67,9.0,19.0,30.0,80.0,80.0
2024-08-08 16:00:00+00:00,2024-08-08 23:00:00+07:00,35.3,640.0,52.3,37.2,27.0,82.0,4.35,6.0,19.0,48.0,100.0,100.0
2024-08-08 17:00:00+00:00,2024-08-09 00:00:00+07:00,35.0,672.0,56.1,36.0,27.0,85.0,3.89,7.0,18.0,52.0,99.0,99.0
2024-08-08 18:00:00+00:00,2024-08-09 01:00:00+07:00,32.3,816.0,64.3,35.7,28.0,87.0,3.85,8.0,18.0,56.0,94.0,94.0
2024-08-08 19:00:00+00:00,2024-08-09 02:00:00+07:00,28.9,763.0,64.0,35.8,28.0,89.0,2.92,8.0,18.0,55.0,88.0,88.0
2024-08-08 20:00:00+00:00,2024-08-09 03:00:00+07:00,36.3,652.0,66.6,37.0,28.0,90.0,2.15,6.0,19.0,57.0,103.0,103.0
2024-08-08 21:00:00+00:00,2024-08-09 04:00:00+07:00,30.8,584.0,88.5,37.5,28.0,91.0,1.76,6.0,19.0,68.0,91.0,91.0
2024-08-08 22:00:00+00:00,2024-08-09 05:00:00+07:00,31.2,591.0,79.2,36.8,28.0,92.0,1.01,6.0,18.0,63.0,92.0,92.0
2024-08-08 23:00:00+00:00,2024-08-09 06:00:00+07:00,31.5,746.0,54.5,36.3,28.0,91.0,0.14,7.0,18.0,0.0,93.0,93.0
2024-08-09 00:00:00+00:00,2024-08-09 07:00:00+07:00,24.5,1140.0,41.5,38.0,29.0,84.0,0.24,11.0,19.0,38.0,80.0,80.0
2024-08-09 01:00:00+00:00,2024-08-09 08:00:00+07:00,22.6,961.0,29.4,36.9,31.0,76.0,0.41,10.0,19.0,27.0,76.0,76.0
2024-08-09 02:00:00+00:00,2024-08-09 09:00:00+07:00,18.8,769.0,20.6,37.4,32.0,69.0,0.42,8.0,19.0,19.0,69.0,69.0
2024-08-09 03:00:00+00:00,2024-08-09 10:00:00+07:00,14.1,681.0,14.4,36.6,34.0,62.0,0.6,7.0,18.0,13.0,60.0,60.0
2024-08-09 04:00:00+00:00,2024-08-09 11:00:00+07:00,20.0,635.0,18.1,37.0,35.0,56.0,1.44,6.0,19.0,17.0,71.0,71.0
2024-08-09 05:00:00+00:00,2024-08-09 12:00:00+07:00,17.4,594.0,22.5,36.9,35.0,51.0,2.07,6.0,19.0,21.0,66.0,66.0
2024-08-09 06:00:00+00:00,2024-08-09 13:00:00+07:00,13.2,551.0,22.7,36.9,36.0,47.0,2.46,5.0,19.0,21.0,59.0,59.0
2024-08-09 07:00:00+00:00,2024-08-09 14:00:00+07:00,9.78,525.0,16.9,37.1,37.0,44.0,2.63,5.0,19.0,16.0,52.0,52.0
2024-08-09 08:00:00+00:00,2024-08-09 15:00:00+07:00,7.61,546.0,16.1,36.5,37.0,42.0,2.57,5.0,18.0,15.0,42.0,42.0
2024-08-09 09:00:00+00:00,2024-08-09 16:00:00+07:00,6.51,627.0,11.8,37.2,37.0,43.0,2.76,6.0,19.0,11.0,36.0,36.0
2024-08-09 10:00:00+00:00,2024-08-09 17:00:00+07:00,11.3,937.0,17.5,37.1,38.0,51.0,3.97,9.0,19.0,16.0,55.0,55.0
2024-08-09 11:00:00+00:00,2024-08-09 18:00:00+07:00,19.2,1580.0,21.5,37.9,36.0,64.0,4.78,16.0,19.0,20.0,70.0,70.0
2024-08-09 12:00:00+00:00,2024-08-09 19:00:00+07:00,20.3,1510.0,29.7,39.0,34.0,70.0,4.49,15.0,20.0,28.0,72.0,72.0
2024-08-09 13:00:00+00:00,2024-08-09 20:00:00+07:00,26.5,1250.0,47.2,37.4,33.0,76.0,4.91,12.0,19.0,44.0,83.0,83.0
2024-08-09 14:00:00+00:00,2024-08-09 21:00:00+07:00,35.0,1000.0,61.3,37.5,33.0,78.0,5.14,10.0,19.0,54.0,99.0,99.0
2024-08-09 15:00:00+00:00,2024-08-09 22:00:00+07:00,29.9,868.0,71.6,37.6,33.0,79.0,4.43,9.0,19.0,59.0,90.0,90.0
2024-08-09 16:00:00+00:00,2024-08-09 23:00:00+07:00,31.7,807.0,50.7,38.1,32.0,81.0,3.94,8.0,19.0,47.0,93.0,93.0
2024-08-09 17:00:00+00:00,2024-08-10 00:00:00+07:00,28.7,689.0,53.2,38.9,32.0,84.0,3.65,7.0,20.0,49.0,88.0,88.0
2024-08-09 18:00:00+00:00,2024-08-10 01:00:00+07:00,28.7,560.0,62.3,37.7,30.0,84.0,3.11,6.0,19.0,55.0,88.0,88.0
2024-08-09 19:00:00+00:00,2024-08-10 02:00:00+07:00,34.9,502.0,72.6,36.6,30.0,86.0,1.73,5.0,18.0,60.0,99.0,99.0
2024-08-09 20:00:00+00:00,2024-08-10 03:00:00+07:00,29.9,556.0,76.8,37.0,30.0,87.0,0.51,6.0,19.0,62.0,90.0,90.0
2024-08-09 21:00:00+00:00,2024-08-10 04:00:00+07:00,27.3,632.0,70.1,37.6,29.0,88.0,0.63,6.0,19.0,58.0,85.0,85.0
2024-08-09 22:00:00+00:00,2024-08-10 05:00:00+07:00,33.7,709.0,67.2,37.2,29.0,89.0,1.15,7.0,19.0,57.0,97.0,97.0
2024-08-09 23:00:00+00:00,2024-08-10 06:00:00+07:00,33.1,821.0,46.0,36.7,29.0,90.0,1.56,8.0,18.0,43.0,96.0,96.0
2024-08-10 00:00:00+00:00,2024-08-10 07:00:00+07:00,26.8,982.0,32.6,37.1,30.0,86.0,1.67,10.0,19.0,30.0,84.0,84.0
2024-08-10 01:00:00+00:00,2024-08-10 08:00:00+07:00,20.1,795.0,22.9,37.2,31.0,80.0,2.1,8.0,19.0,21.0,71.0,71.0
2024-08-10 02:00:00+00:00,2024-08-10 09:00:00+07:00,14.5,768.0,16.0,36.8,32.0,72.0,1.95,8.0,18.0,15.0,61.0,61.0
2024-08-10 03:00:00+00:00,2024-08-10 10:00:00+07:00,10.5,666.0,11.2,36.2,33.0,64.0,1.93,7.0,18.0,10.0,54.0,54.0
2024-08-10 04:00:00+00:00,2024-08-10 11:00:00+07:00,13.0,703.0,14.2,36.9,35.0,56.0,2.12,7.0,19.0,13.0,58.0,58.0
2024-08-10 05:00:00+00:00,2024-08-10 12:00:00+07:00,13.55271816253662,707.0,12.8,35.2,36.0,51.0,2.44,7.0,18.0,12.0,59.0,59.0
2024-08-10 06:00:00+00:00,2024-08-10 13:00:00+07:00,34.51420211791992,662.0,21.4,37.7,36.0,47.0,2.02,7.0,19.0,20.0,98.0,98.0
2024-08-10 07:00:00+00:00,2024-08-10 14:00:00+07:00,36.0,640.0,31.8,36.8,37.0,44.0,1.15,6.0,18.0,29.0,102.0,102.0
2024-08-10 08:00:00+00:00,2024-08-10 15:00:00+07:00,34.0,857.0,24.8,38.1,37.0,43.0,0.17,9.0,19.0,23.0,97.0,97.0
2024-08-10 09:00:00+00:00,2024-08-10 16:00:00+07:00,32.9,1120.0,10.5,38.7,38.0,44.0,1.09,11.0,19.0,10.0,95.0,95.0
2024-08-10 10:00:00+00:00,2024-08-10 17:00:00+07:00,31.4,1470.0,42.4,38.6,38.0,56.0,2.93,15.0,19.0,39.0,93.0,93.0
2024-08-10 11:00:00+00:00,2024-08-10 18:00:00+07:00,36.2,1590.0,75.4,38.2,36.0,69.0,4.98,16.0,19.0,61.0,103.0,103.0
2024-08-10 12:00:00+00:00,2024-08-10 19:00:00+07:00,45.4,1760.0,76.9,38.9,35.0,69.0,4.34,17.0,20.0,62.0,125.0,125.0
2024-08-10 13:00:00+00:00,2024-08-10 20:00:00+07:00,46.1,1020.0,81.9,37.3,34.0,71.0,3.73,10.0,19.0,64.0,127.0,127.0
2024-08-10 14:00:00+00:00,2024-08-10 21:00:00+07:00,39.3,809.0,67.9,37.3,33.0,73.0,3.99,8.0,19.0,57.0,110.0,110.0
2024-08-10 15:00:00+00:00,2024-08-10 22:00:00+07:00,29.1,595.0,49.9,36.5,33.0,76.0,4.27,6.0,18.0,46.0,88.0,88.0
2024-08-10 16:00:00+00:00,2024-08-10 23:00:00+07:00,22.2,804.0,44.4,38.0,27.0,78.0,3.0,8.0,19.0,41.0,75.0,75.0
2024-08-10 17:00:00+00:00,2024-08-11 00:00:00+07:00,20.8,511.0,43.1,36.8,27.0,80.0,2.67,5.0,18.0,40.0,73.0,73.0
2024-08-10 18:00:00+00:00,2024-08-11 01:00:00+07:00,18.7,457.0,38.6,36.4,27.0,80.0,2.11,5.0,18.0,36.0,69.0,69.0
2024-08-10 19:00:00+00:00,2024-08-11 02:00:00+07:00,19.4,362.0,31.4,37.4,28.0,83.0,1.51,4.0,19.0,29.0,70.0,70.0
2024-08-10 20:00:00+00:00,2024-08-11 03:00:00+07:00,15.9,401.0,53.9,36.6,25.0,83.0,0.89,4.0,18.0,50.0,64.0,64.0
2024-08-10 21:00:00+00:00,2024-08-11 04:00:00+07:00,11.8,279.0,59.4,35.5,25.0,85.0,1.68,3.0,18.0,53.0,56.0,56.0
2024-08-10 22:00:00+00:00,2024-08-11 05:00:00+07:00,8.68,324.0,40.4,36.3,25.0,87.0,1.97,3.0,18.0,37.0,48.0,48.0
2024-08-10 23:00:00+00:00,2024-08-11 06:00:00+07:00,6.63,317.0,30.5,36.9,25.0,88.0,1.92,3.0,19.0,28.0,37.0,37.0
2024-08-11 00:00:00+00:00,2024-08-11 07:00:00+07:00,5.42,442.0,22.4,36.7,25.0,84.0,2.49,4.0,18.0,21.0,30.0,30.0
2024-08-11 01:00:00+00:00,2024-08-11 08:00:00+07:00,6.38,478.0,18.1,35.9,25.0,78.0,2.91,5.0,18.0,17.0,35.0,35.0
2024-08-11 02:00:00+00:00,2024-08-11 09:00:00+07:00,12.0,677.0,17.1,37.4,26.0,73.0,3.16,7.0,19.0,16.0,56.0,56.0
2024-08-11 03:00:00+00:00,2024-08-11 10:00:00+07:00,12.3,540.0,14.8,35.6,26.0,69.0,3.01,5.0,18.0,14.0,57.0,57.0
2024-08-11 04:00:00+00:00,2024-08-11 11:00:00+07:00,10.5,619.0,11.7,36.9,27.0,65.0,2.62,6.0,19.0,11.0,54.0,54.0
2024-08-11 05:00:00+00:00,2024-08-11 12:00:00+07:00,14.9,458.0,9.21,36.3,28.0,62.0,2.32,5.0,18.0,9.0,62.0,62.0
2024-08-11 06:00:00+00:00,2024-08-11 13:00:00+07:00,19.6,468.0,7.11,36.8,29.0,66.0,2.73,5.0,18.0,7.0,71.0,71.0
2024-08-11 07:00:00+00:00,2024-08-11 14:00:00+07:00,18.0,462.0,6.66,36.7,30.0,65.0,2.4,5.0,18.0,6.0,68.0,68.0
2024-08-11 08:00:00+00:00,2024-08-11 15:00:00+07:00,14.7,519.0,8.37,36.2,31.0,64.0,2.36,5.0,18.0,8.0,61.0,61.0
2024-08-11 09:00:00+00:00,2024-08-11 16:00:00+07:00,13.3,510.0,8.42,36.0,32.0,64.0,2.86,5.0,18.0,8.0,59.0,59.0
2024-08-11 10:00:00+00:00,2024-08-11 17:00:00+07:00,19.7,527.0,8.7,35.7,32.0,68.0,3.19,5.0,18.0,8.0,71.0,71.0
2024-08-11 11:00:00+00:00,2024-08-11 18:00:00+07:00,17.5,670.0,10.5,35.6,31.0,75.0,3.63,7.0,18.0,10.0,67.0,67.0
2024-08-11 12:00:00+00:00,2024-08-11 19:00:00+07:00,18.6,888.0,18.7,36.8,31.0,80.0,1.85,9.0,18.0,17.0,69.0,69.0
2024-08-11 13:00:00+00:00,2024-08-11 20:00:00+07:00,21.6,975.0,27.4,37.6,31.0,80.0,1.08,10.0,19.0,25.0,74.0,74.0
2024-08-11 14:00:00+00:00,2024-08-11 21:00:00+07:00,24.4,858.0,29.3,38.0,30.0,82.0,1.39,9.0,19.0,27.0,80.0,80.0
2024-08-11 15:00:00+00:00,2024-08-11 22:00:00+07:00,23.3,1090.0,28.0,37.4,30.0,83.0,1.76,11.0,19.0,26.0,77.0,77.0
2024-08-11 16:00:00+00:00,2024-08-11 23:00:00+07:00,27.6,1140.0,37.9,39.9,29.0,84.0,0.99,11.0,20.0,35.0,85.0,85.0
2024-08-11 17:00:00+00:00,2024-08-12 00:00:00+07:00,22.5,588.0,47.1,36.1,28.0,84.0,1.38,6.0,18.0,44.0,76.0,76.0
2024-08-11 18:00:00+00:00,2024-08-12 01:00:00+07:00,16.5,598.0,51.6,36.6,29.0,87.0,2.36,6.0,18.0,48.0,65.0,65.0
2024-08-11 19:00:00+00:00,2024-08-12 02:00:00+07:00,21.9,541.0,49.8,37.4,28.0,88.0,2.36,5.0,19.0,46.0,75.0,75.0
2024-08-11 20:00:00+00:00,2024-08-12 03:00:00+07:00,23.0,665.0,60.2,39.2,28.0,88.0,1.89,7.0,20.0,54.0,77.0,77.0
2024-08-11 21:00:00+00:00,2024-08-12 04:00:00+07:00,23.6,443.0,57.0,35.8,28.0,88.0,1.66,4.0,18.0,52.0,78.0,78.0
2024-08-11 22:00:00+00:00,2024-08-12 05:00:00+07:00,22.4,589.0,42.9,36.7,28.0,88.0,1.53,6.0,18.0,40.0,76.0,76.0
2024-08-11 23:00:00+00:00,2024-08-12 06:00:00+07:00,26.5,789.0,47.3,36.7,27.0,88.0,1.58,8.0,18.0,44.0,83.0,83.0
2024-08-12 00:00:00+00:00,2024-08-12 07:00:00+07:00,33.7,1270.0,79.0,38.3,27.0,84.0,2.29,13.0,19.0,63.0,97.0,97.0
2024-08-12 01:00:00+00:00,2024-08-12 08:00:00+07:00,43.0,1520.0,93.1,38.6,28.0,77.0,2.36,15.0,19.0,70.0,119.0,119.0
2024-08-12 02:00:00+00:00,2024-08-12 09:00:00+07:00,45.4,1700.0,70.6,40.0,28.0,72.0,2.21,17.0,20.0,59.0,125.0,125.0
2024-08-12 03:00:00+00:00,2024-08-12 10:00:00+07:00,41.0,534.0,44.8,36.2,29.0,71.0,2.18,5.0,18.0,41.0,115.0,115.0
2024-08-12 04:00:00+00:00,2024-08-12 11:00:00+07:00,30.9,552.4779052734375,37.0,37.0,31.0,71.0,2.63,5.0,19.0,34.0,92.0,92.0
2024-08-12 05:00:00+00:00,2024-08-12 12:00:00+07:00,21.8,739.7088012695312,32.6,36.4,32.0,71.0,3.15,7.0,18.0,30.0,75.0,75.0
2024-08-12 06:00:00+00:00,2024-08-12 13:00:00+07:00,23.0,824.956298828125,33.7,38.9,33.0,60.0,3.08,8.0,20.0,31.0,77.0,77.0
2024-08-12 07:00:00+00:00,2024-08-12 14:00:00+07:00,26.7,855.3041381835938,38.0,36.6,32.0,59.0,2.84,8.0,18.0,35.0,84.0,84.0
2024-08-12 08:00:00+00:00,2024-08-12 15:00:00+07:00,28.2,964.7410278320312,35.5,34.1,31.0,63.0,2.63,10.0,17.0,33.0,87.0,87.0
2024-08-12 09:00:00+00:00,2024-08-12 16:00:00+07:00,32.8,1240.0,39.8,37.2,32.0,68.0,2.33,12.0,19.0,37.0,95.0,95.0
2024-08-12 10:00:00+00:00,2024-08-12 17:00:00+07:00,37.6,1610.0,46.1,38.1,32.0,73.0,1.91,16.0,19.0,43.0,106.0,106.0
2024-08-12 11:00:00+00:00,2024-08-12 18:00:00+07:00,37.67102813720703,2007.1839599609373,50.66162872314453,38.282203674316406,31.0,74.0,1.3,20.0,19.0,47.0,106.0,106.0
2024-08-12 12:00:00+00:00,2024-08-12 19:00:00+07:00,35.12074661254883,1165.6456298828125,50.46896362304688,45.21601486206055,30.0,77.0,1.46,12.0,23.0,47.0,99.0,99.0
2024-08-12 13:00:00+00:00,2024-08-12 20:00:00+07:00,33.81543731689453,995.1424560546876,50.10099029541016,39.52771759033203,29.0,77.0,1.56,10.0,20.0,46.0,97.0,97.0
2024-08-12 14:00:00+00:00,2024-08-12 21:00:00+07:00,37.78754806518555,992.7667236328124,62.12620544433594,31.32839584350586,30.0,77.0,1.37,10.0,16.0,55.0,107.0,107.0
2024-08-12 15:00:00+00:00,2024-08-12 22:00:00+07:00,37.69881057739258,945.197998046875,58.77215576171875,32.10868453979492,29.0,78.0,1.14,9.0,16.0,53.0,106.0,106.0
